openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W2738584607,Thin Reaction Zone Model for Evaluating the Mechanisms that Control the Char Gasification Process: 1. Quasi-steady State,https://doi.org/10.1007/s13369-017-2735-4,2017,2017-07-22,article,2,False,Arabian Journal for Science and Engineering,Takdir Syarif,Takdir Syarif; Hary Sulistyo; Wahyudi Budi Sediawan; Budhijanto,State University of Makassar; Universitas Gadjah Mada; University of Indonesia,Thermochemical Biomass Conversion Processes; Thermal and Kinetic Analysis; Coal Combustion and Slurry Processing,,No,https://openalex.org/W2738584607,https://openalex.org/W2738584607,False,,High,"The title and the mention of a 'Thin Reaction Zone Model' for 'Char Gasification Process' strongly suggest a focus on chemical engineering, combustion, or a related scientific domain. There is no indication that the research touches upon AI ethics, AI hallucination, or AI bias.",True,,7Fr4
https://openalex.org/W4385721099,Utilization of Uses and Gratifications in Media Use Literature During the Covid-19 Pandemic,https://doi.org/10.55324/josr.v2i8.1299,2023,2023-07-25,article,2,True,Journal Of Social Research,Maria Natasha Liestia,Maria Natasha Liestia,University of Indonesia,COVID-19 Pandemic Impacts; Digital Marketing and Social Media,Scope (computer science); Pandemic; Consumption,Yes,https://openalex.org/W4385721099,https://openalex.org/W4385721099,False,,low,"The title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to focus on media use during the Covid-19 pandemic through the lens of Uses and Gratifications theory.",True,,uikY
https://openalex.org/W2750153827,Towards Robot-Assisted Echocardiographic Monitoring in Catheterization Laboratories,https://doi.org/10.1007/s10916-017-0786-4,2017,2017-08-15,article,5,False,Journal of Medical Systems,Christina Pahl,Christina Pahl; Henning Ebelt; Mostafa Sayahkarajy; Eko Supriyanto; Amiliana M Soesanto,Katholisches Krankenhaus St. Johann Nepomuk; National Brain Centre; Technische Universität Ilmenau; University of Indonesia; University of Technology Malaysia,Mechanical Circulatory Support Devices; Cardiac pacing and defibrillation studies; Cardiovascular and Diving-Related Complications,Conflation; Cardiac catheterization; Sonographer,No,https://openalex.org/W2750153827,https://openalex.org/W2750153827,False,,Low,"The title and the lack of an abstract suggest the paper is focused on the technical application of AI in a medical setting (robot-assisted echocardiography) rather than discussing ethical considerations, AI hallucination, or AI bias. Without more information, it's not possible to determine if any of the specified topics are discussed.",True,,4WFQ
https://openalex.org/W2768933976,"Virtual Detection Zone in smart phone, with CCTV, and Twitter as part of an Integrated ITS",https://doi.org/10.21307/ijssis-2017-617,2013,2013-01-01,article,15,True,International Journal on Smart Sensing and Intelligent Systems,Benny Hardjono,Benny Hardjono; Ari Wibisono; Adi Nurhadiyatna; Ibnu Sina; Wisnu Jatmiko,Pelita Harapan University; University of Indonesia,Video Surveillance and Tracking Methods; Indoor and Outdoor Localization Technologies; Traffic Prediction and Management Techniques,Geographic coordinate system; Mobile phone; Longitude,Yes,https://openalex.org/W2768933976,https://openalex.org/W2768933976,False,,low,"The paper title and abstract suggest a focus on Intelligent Transportation Systems (ITS) integration using smart phones, CCTV, and Twitter. There is no mention or implication of AI Ethics, AI Hallucination, or AI Bias in the provided information. The research appears to be technical and application-oriented within the ITS domain.",True,,4WFQ
https://openalex.org/W4390888243,Tinjauan Literatur Sistematis terhadap Eksistensi dan Kompetensi Profesi Pustakawan Menyongsong Era Society 5.0,https://doi.org/10.55981/baca.2023.826,2023,2023-12-25,article,1,True,BACA JURNAL DOKUMENTASI DAN INFORMASI,Euis Sri Nurhayati,Euis Sri Nurhayati; Luki Wijayanti,University of Indonesia,Blockchain Technology in Education and Learning; Education and Character Development; Educational Methods and Impacts,Scrutiny,Yes,https://openalex.org/W4390888243,https://openalex.org/W4390888243,False,,low,"The title and abstract suggest the paper is about the role and competency of librarians in the context of Society 5.0, which is a concept related to advanced technology and human-centered society. However, there is no explicit mention or strong indication in the provided information that the paper delves into AI Ethics, AI Hallucination, or AI Bias. The focus appears to be on the profession of librarians and its adaptation to technological advancements, rather than the ethical implications or specific issues of AI.",True,,7Fr4
https://openalex.org/W4394787745,Digital Technology Adaptation Strategy Formulation for Television Media Company in Indonesia Using SWOT-Fuzzy AHP-TOPSIS,https://doi.org/10.5109/7172322,2024,2024-03-01,article,2,True,Evergreen,Novandra Rhezza Pratama,Novandra Rhezza Pratama; Rifqi Hadi Fauzan,University of Indonesia,Strategic Planning and Analysis; SMEs Development and Digital Marketing,SWOT Analysis; TOPSIS,Yes,https://openalex.org/W4394787745,https://openalex.org/W4394787745,False,,low,"The provided title and abstract do not indicate any discussion related to AI ethics, AI hallucination, or AI bias. The research appears to focus on strategic formulation for a television media company using analytical methods like SWOT, Fuzzy AHP, and TOPSIS, which are technical and business-oriented.",True,,07MI
https://openalex.org/W4391718378,Navigating Industrial Relations and Occupational Health and Safety Challenges in the Vuca Era: A Case Study Exploration and Analysis,https://doi.org/10.47191/ijcsrr/v7-i2-26,2024,2024-02-09,article,1,True,International Journal of Current Science Research and Review,Lin Htin Oo,Lin Htin Oo; Reza Fathurrahman,University of Indonesia,Employment and Welfare Studies; Workplace Health and Well-being; Occupational Health and Safety Research,CLARITY; Realm,Yes,https://openalex.org/W4391718378,https://openalex.org/W4391718378,False,,Low,"The provided title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The focus appears to be on industrial relations and occupational health and safety within a VUCA (Volatile, Uncertain, Complex, and Ambiguous) era, with no mention of AI-related ethical concerns or issues.",True,,FM-M
https://openalex.org/W4406275126,"The role of chatbots in paediatric chronic disease management: Trends, findings, and future recommendations",https://doi.org/10.33024/minh.v7i10.564,2024,2024-12-31,article,1,True,Malahayati International Journal of Nursing and Health Science,Amelia Arnis,Amelia Arnis; Yeni Rustina; Allenidekania Allenidekania; Fariz Darari,University of Indonesia,Adolescent and Pediatric Healthcare; Digital Mental Health Interventions; Mobile Health and mHealth Applications,Disease management,Yes,https://openalex.org/W4406275126,https://openalex.org/W4406275126,False,,low,"The title and abstract suggest the paper is about the application of chatbots in managing pediatric chronic diseases. While AI is involved, there is no indication that the paper delves into AI ethics, hallucination, or bias. It appears to focus on the trends, findings, and recommendations for this specific application, rather than the ethical implications or potential pitfalls of the AI technology itself.",True,,YdtI
https://openalex.org/W4409584290,Cyber-Physical Systems Security in Space,https://doi.org/10.4018/979-8-3693-7939-4.ch004,2025,2025-02-28,book-chapter,0,False,IGI Global eBooks,Mohammad Norman Gaza Laksono,Mohammad Norman Gaza Laksono; Zhafira Anindya Tiaraputri; Binastya Anggara Sekti; Mohamad Iqbal Ajie Laksono,Bandung Institute of Technology; Universitas Esa Unggul; University of Indonesia,Space Science and Extraterrestrial Life; Economic and Technological Systems Analysis; Information and Cyber Security,Cyber-physical system; Physical security; Cyber Space,Yes,https://openalex.org/W4409584290,https://openalex.org/W4409584290,False,,low,"The title and abstract do not provide enough information to determine if the research paper discusses AI Ethics, AI Hallucination, or AI Bias. The topic 'Cyber-Physical Systems Security in Space' is too broad and does not inherently imply a focus on the specified AI-related ethical or bias concerns.",True,,uikY
https://openalex.org/W2972673819,DEM fusion concept based on the LS-SVM cokriging method,https://doi.org/10.1080/19479832.2019.1664647,2019,2019-09-13,article,8,False,International Journal of Image and Data Fusion,Andie Setiyoko,Andie Setiyoko; Aniati Murni Arymurthy; T. Basaruddin,University of Indonesia,Geological Modeling and Analysis; Image Processing and 3D Reconstruction; Remote Sensing and LiDAR Applications,,Yes,https://openalex.org/W2972673819,https://openalex.org/W2972673819,False,,High,"The title and abstract of the paper do not indicate any discussion of AI Ethics, AI Hallucination, or AI Bias. The paper appears to focus on a technical method (LS-SVM cokriging) for DEM fusion, which is a concept likely related to Digital Elevation Models in geospatial contexts. There is no mention of ethical implications, fairness, responsibility, societal impact, false information generation, discrimination, or bias in AI systems.",True,,07MI
https://openalex.org/W2735311524,"Shale characterization on Barito field, Southeast Kalimantan for shale hydrocarbon exploration",https://doi.org/10.1063/1.4991299,2017,2017-01-01,article,3,True,AIP conference proceedings,Taufan Amersia Sumotarto,Taufan Amersia Sumotarto; Abdul Haris; Agus Riyanto; A. Usman,Pertamina (Indonesia); University of Indonesia,Hydrocarbon exploration and reservoir analysis; Geological and Geophysical Studies; Seismic Imaging and Inversion Techniques,Petrophysics,Yes,https://openalex.org/W2735311524,https://openalex.org/W2735311524,False,,High,"The title and abstract indicate a focus on geological characterization for hydrocarbon exploration. There is no mention or implication of AI ethics, AI hallucination, or AI bias. The research appears to be purely technical and domain-specific.",True,,FM-M
https://openalex.org/W4323661992,Novasome: Combining Ufasome and Niosome for Excellent Vesicular Drug Delivery System,https://doi.org/10.58920/sciphar02010035,2023,2023-03-09,article,12,True,Sciences of Pharmacy,Ajeng Illastria Rosalina,Ajeng Illastria Rosalina; Erny Sagita; Iskandarsyah Iskandarsyah,University of Indonesia,Advancements in Transdermal Drug Delivery; Advanced Drug Delivery Systems; Lipid Membrane Structure and Behavior,Niosome; Delivery system,Yes,https://openalex.org/W4323661992,https://openalex.org/W4323661992,False,,low,"The paper's title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to be focused on drug delivery systems using novel vesicular structures, which is a domain within pharmaceutical science and not directly related to the specified AI topics.",True,,uikY
https://openalex.org/W4293729479,KEPATUHAN PERILAKU CUCI TANGAN TENAGA KESEHATAN PADA MASA PANDEMI COVID-19: A SYSTEMATIC REVIEW,https://doi.org/10.31004/prepotif.v6i1.2907,2022,2022-01-06,review,5,True,PREPOTIF Jurnal Kesehatan Masyarakat,Wahyuni Wahyuni,Wahyuni Wahyuni; Meily Kurniawidjaja,University of Indonesia,COVID-19 Prevention and Impact; Public Health and Nutrition,Affect; Hand washing; Personal Protective Equipment; Pandemic; Personal hygiene; Hand sanitizer,Yes,https://openalex.org/W4293729479,https://openalex.org/W4293729479,False,,High,"The provided title and abstract do not contain any keywords or concepts related to AI Ethics, AI Hallucination, or AI Bias. The research appears to be focused on handwashing compliance among healthcare workers during the COVID-19 pandemic, which is a public health and medical topic, not an AI-related ethical concern.",True,,YdtI
https://openalex.org/W4295873633,ANALISIS SUBSTITUSI IMPOR GUNA MENDUKUNG KEMANDIRIAN INDUSTRI KENDARAAN TAKTIS DI BIDANG PERTAHANAN DAN KEAMANAN INDONESIA,https://doi.org/10.33172/jpbh.v12i2.1695,2022,2022-08-31,article,2,True,Jurnal Pertahanan dan Bela Negara,Bayu Nurpatria,Bayu Nurpatria; Abdul Rivai Ras; Imam Supriyadi,University of Indonesia,Indonesian Legal and Regulatory Studies,,Yes,https://openalex.org/W4295873633,https://openalex.org/W4295873633,False,,Low,"The provided title and abstract do not contain enough information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The title suggests a focus on import substitution for the tactical vehicle industry in defense and security, which is unlikely to be directly related to the specified AI topics.",True,,4WFQ
